lemma	pos	attributes
aletsiz	ADJ	-
alev	NOUN	-
alevlen	VERB	-
alevlendir	VERB	-
alevlendirebil	VERB	-
alevlendirebilme	NOUN	-
alevlendirebilmek	NOUN	-
alevlendiril	VERB	-
alevlendirilme	NOUN	-
alevlendiriş	NOUN	-
alevlendirme	NOUN	-
alevlendirmek	NOUN	-
alevlenebil	VERB	-
alevlenebilme	NOUN	-
alevleniver	VERB	-
alevleniverme	NOUN	-
alevleniş	NOUN	-
alevlenme	NOUN	-
alevlenmek	NOUN	-
alevli	ADJ	-
alevli	NOUN	-
alevsiz	ADJ	-
aleyh	NOUN	-
aleyhisselam	NOUN	-
aleyhtar	ADJ	-
aleyhtarlık	NOUN	VOICING
aleykümselam	INTERJ	-
alfa	NOUN	-
alfabe	NOUN	-
alfabetik	ADJ	VOICING
alfaterapi	NOUN	-
alfenit	NOUN	VOICING
alg	NOUN	-
algarina	NOUN	-
algler	NOUN	-
algoritma	NOUN	-
algı	NOUN	-
algıla	VERB	-
algılama	NOUN	-
algılan	VERB	-
algılanabil	VERB	-
algılanabilir	ADJ	-
algılanabilirlik	NOUN	VOICING
algılanabilme	NOUN	-
algılanma	NOUN	-
algılanış	NOUN	-
algılat	VERB	-
algılatabil	VERB	-
algılatabilme	NOUN	-
algılatabilmek	NOUN	-
algılatma	NOUN	-
algılattır	VERB	-
algılattırma	NOUN	-
algılatıl	VERB	-
algılatılma	NOUN	-
algılatış	NOUN	-
algılayabil	VERB	-
algılayabilme	NOUN	-
algılayabilmek	NOUN	-
algılayıcı	ADJ	-
algılayıcı	NOUN	-
algılayıcılık	NOUN	VOICING
algılayıver	VERB	-
algılayıverme	NOUN	-
algılayış	NOUN	-
algın	ADJ	-
algın	NOUN	-
algınlık	NOUN	VOICING
algıç	NOUN	VOICING
ali	ADJ	-
ali	NOUN	-
alicenap	ADJ	-
alicenap	ADV	-
alicenap	NOUN	-
alicenaplık	NOUN	VOICING
alidat	NOUN	VOICING
alifatik	ADJ	-
alil	ADJ	-
alil	NOUN	-
alim	ADJ	-
alimallah	INTERJ	-
alinazik	NOUN	VOICING
aliterasyon	NOUN	-
alivre	NOUN	-
aliyyülâlâ	ADJ	-
alizarin	NOUN	-
alize	NOUN	-
alkali	NOUN	-
alkalik	ADJ	-
alkalimetre	NOUN	-
alkaliölçer	NOUN	-
alkaloit	NOUN	-
alkan	NOUN	-
alkarna	NOUN	-
alkarısı	NOUN	-
alkil	NOUN	-
alkol	NOUN	-
alkolik	ADJ	VOICING
alkoliklik	NOUN	VOICING
alkolizm	NOUN	-
alkolle	VERB	-
alkolleme	NOUN	-
alkollü	ADJ	-
alkollü	ADV	-
alkollü	NOUN	-
alkollülük	NOUN	VOICING
alkolmetre	NOUN	-
alkolsüz	ADJ	-
alkolsüz	ADV	-
alkolsüz	NOUN	-
alkolsüzlük	NOUN	VOICING
alkolölçer	NOUN	-
alkım	NOUN	-
alkış	NOUN	-
alkışla	VERB	-
alkışlama	NOUN	-
alkışlamak	NOUN	-
alkışlan	VERB	-
alkışlanabil	VERB	-
alkışlanabilme	NOUN	-
alkışlanma	NOUN	-
alkışlanış	NOUN	-
alkışlat	VERB	-
alkışlatabil	VERB	-
alkışlatabilme	NOUN	-
alkışlatabilmek	NOUN	-
alkışlatma	NOUN	-
alkışlatış	NOUN	-
alkışlayabil	VERB	-
alkışlayabilme	NOUN	-
alkışlayabilmek	NOUN	-
alkışlayıver	VERB	-
alkışlayıverme	NOUN	-
alkışlayış	NOUN	-
alkışçı	NOUN	-
alkışçılık	NOUN	VOICING
alla	VERB	-
allah	NOUN	-
allahlık	ADJ	-
allahsız	ADJ	-
allahsızlık	NOUN	VOICING
allama	NOUN	-
allame	ADJ	-
allameicihan	ADJ	-
allamelik	NOUN	VOICING
allan	VERB	-
allanma	NOUN	-
allaş	VERB	-
allaşma	NOUN	-
allegretto	ADV	-
allegro	ADV	-
allem	NOUN	-
allı	ADJ	-
allı	NOUN	-
allık	NOUN	VOICING
alma	NOUN	-
almak	NOUN	-
almamazlık	NOUN	VOICING
almanak	NOUN	VOICING
almazlan	VERB	-
almazlanma	NOUN	-
almazlık	NOUN	VOICING
almaç	NOUN	VOICING
almaş	NOUN	-
almaşlı	ADJ	-
almaşık	ADJ	-
almaşık	NOUN	-
almaşıklık	NOUN	VOICING
alnaç	NOUN	VOICING
alo	INTERJ	-
alo	NOUN	-
alofon	NOUN	-
alogami	NOUN	-
alomorf	NOUN	-
alotropi	NOUN	-
alp	ADJ	-
alpaka	NOUN	-
alpaks	NOUN	-
alperen	NOUN	-
alpinist	NOUN	-
alpinizm	NOUN	-
alplık	NOUN	VOICING
alpyıldızı	NOUN	-
alsat	NOUN	-
alsatçı	NOUN	-
alsatçılık	NOUN	VOICING
alt	ADJ	-
alt	NOUN	-
altar	NOUN	-
alternatif	ADJ	-
alternatif	NOUN	-
alternatifli	ADJ	-
alternatiflik	NOUN	VOICING
alternatiflilik	NOUN	VOICING
alternatifsiz	ADJ	-
alternatifsizlik	NOUN	VOICING
alternatör	NOUN	-
altes	NOUN	-
altimetre	NOUN	-
altla	VERB	-
altlama	NOUN	-
altlamak	NOUN	-
altlı	ADJ	-
altlık	NOUN	VOICING
altmış	ADJ	-
altmış	NOUN	-
altmışaltı	NOUN	-
altmışar	ADJ	-
altmışar	NOUN	-
altmışarlı	ADJ	-
altmışarlı	NOUN	-
altmışdörtlük	NOUN	VOICING
altmışlı	ADJ	-
altmışlı	NOUN	-
altmışlık	ADJ	VOICING
altmışlık	NOUN	VOICING
altmışıncı	ADJ	-
alto	NOUN	-
altsız	ADJ	-
altsız	NOUN	-
altuni	ADJ	-
altuni	NOUN	-
altyapı	NOUN	-
altyapısal	ADJ	-
altüst	ADJ	-
altı	ADJ	-
altı	NOUN	-
altıgen	ADJ	-
altıgen	NOUN	-
altık	NOUN	VOICING
altılı	ADJ	-
altılı	NOUN	-
altılık	ADJ	VOICING
altılık	NOUN	VOICING
altın	ADJ	-
altın	NOUN	-
altınbaş	NOUN	-
altınbeşik	NOUN	VOICING
altıncı	ADJ	-
altıncı	NOUN	-
altıncılık	NOUN	VOICING
altıngöz	NOUN	-
altınlaş	VERB	-
altınlaşma	NOUN	-
altınlı	ADJ	-
altınlı	NOUN	-
altınoluk	NOUN	VOICING
altınsı	ADJ	-
altınsız	ADJ	-
altınsız	NOUN	-
altıntop	NOUN	-
altınımsı	ADJ	-
altıparmak	NOUN	VOICING
altıpas	NOUN	-
altıpatlar	NOUN	-
altız	ADJ	-
altışar	ADJ	-
altışar	NOUN	-
altışarlı	ADJ	-
altışarlı	NOUN	-
alveol	NOUN	-
alyan	NOUN	-
alyans	NOUN	-
alyon	ADJ	-
alyuvar	NOUN	-
alzaymır	NOUN	-
alçacık	ADJ	-
alçak	ADJ	VOICING
alçak	NOUN	VOICING
alçaklaş	VERB	-
alçaklaşabil	VERB	-
alçaklaşabilme	NOUN	-
alçaklaşma	NOUN	-
alçaklaştır	VERB	-
alçaklaştırma	NOUN	-
alçaklık	NOUN	VOICING
alçakça	ADJ	-
alçakça	ADV	-
alçal	VERB	-
alçalabil	VERB	-
alçalabilme	NOUN	-
alçalma	NOUN	-
alçalmak	NOUN	-
alçalt	VERB	-
alçaltabil	VERB	-
alçaltabilme	NOUN	-
alçaltabilmek	NOUN	-
alçaltma	NOUN	-
alçaltmak	NOUN	-
alçaltı	NOUN	-
alçaltıl	VERB	-
alçaltılma	NOUN	-
alçaltılış	NOUN	-
alçaltıver	VERB	-
alçaltıverme	NOUN	-
alçaltış	NOUN	-
alçalıver	VERB	-
alçalıverme	NOUN	-
alçalış	NOUN	-
alçarak	ADJ	-
alçı	ADJ	-
alçı	NOUN	-
alçıcı	NOUN	-
alçıcılık	NOUN	VOICING
alçıla	VERB	-
alçılama	NOUN	-
alçılamak	NOUN	-
alçılan	VERB	-
alçılanma	NOUN	-
alçılat	VERB	-
alçılatma	NOUN	-
alçılayabil	VERB	-
alçılayabilme	NOUN	-
alçılayabilmek	NOUN	-
alçılayıver	VERB	-
alçılayıverme	NOUN	-
alçılı	ADJ	-
alçılı	NOUN	-
alçıpan	NOUN	-
alüfte	ADJ	-
alüftelik	NOUN	VOICING
alümin	NOUN	-
alüminli	ADJ	-
alüminyum	ADJ	-
alüminyum	NOUN	-
alüvyon	NOUN	-
alıcı	ADJ	-
alıcı	NOUN	-
alıcılık	NOUN	VOICING
alık	ADJ	-
alıklaş	VERB	-
alıklaşabil	VERB	-
alıklaşabilme	NOUN	-
alıklaşma	NOUN	-
alıklaşmak	NOUN	-
alıklaştır	VERB	-
alıklaştırma	NOUN	-
alıklaştırıl	VERB	-
alıklaştırılma	NOUN	-
alıklaşıver	VERB	-
alıklaşıverme	NOUN	-
alıklık	NOUN	VOICING
alıkonul	VERB	-
alıkonulabil	VERB	-
alıkonulabilme	NOUN	-
alıkonulma	NOUN	-
alıkonulmak	NOUN	-
alıkonuluş	NOUN	-
alıkoy	VERB	-
alıkoyabil	VERB	-
alıkoyabilme	NOUN	-
alıkoyabilmek	NOUN	-
alıkoyma	NOUN	-
alıkoymak	NOUN	-
alıkoyuş	NOUN	-
alıkça	ADJ	-
alıkça	ADV	-
alım	NOUN	-
alımcı	NOUN	-
alımcılık	NOUN	VOICING
alımla	VERB	-
alımlama	NOUN	-
alımlan	VERB	-
alımlanma	NOUN	-
alımlanış	NOUN	-
alımlı	ADJ	-
alımlılık	NOUN	VOICING
alımsız	ADJ	-
alımsızlık	NOUN	VOICING
alın	NOUN	VOWEL_DROP
alın	VERB	-
alınabil	VERB	-
alınabilme	NOUN	-
alındı	NOUN	-
alındılı	ADJ	-
alındısız	ADJ	-
alıngan	ADJ	-
alınganlaş	VERB	-
alınganlaşabil	VERB	-
alınganlaşabilme	NOUN	-
alınganlaşma	NOUN	-
alınganlık	NOUN	VOICING
alınlı	ADJ	-
alınlık	NOUN	VOICING
alınma	NOUN	-
alınmak	NOUN	-
alıntı	ADJ	-
alıntı	NOUN	-
alıntıla	VERB	-
alıntılama	NOUN	-
alıntılan	VERB	-
alıntılanabil	VERB	-
alıntılanabilme	NOUN	-
alıntılanma	NOUN	-
alıntılanış	NOUN	-
alıntılayabil	VERB	-
alıntılayabilme	NOUN	-
alıntılayabilmek	NOUN	-
alınış	NOUN	-
alırlık	NOUN	VOICING
alıver	VERB	-
alıverme	NOUN	-
alıç	NOUN	VOICING
alış	NOUN	-
alış	VERB	-
alışabil	VERB	-
alışabilme	NOUN	-
alışabilmek	NOUN	-
alışagel	VERB	-
alışagelme	NOUN	-
alışkan	ADJ	-
alışkanlık	NOUN	VOICING
alışkı	NOUN	-
alışkın	ADJ	-
alışkınlık	NOUN	VOICING
alışma	NOUN	-
alışmak	NOUN	-
alışmış	ADJ	-
alışmışlık	NOUN	VOICING
alıştır	VERB	-
alıştırabil	VERB	-
alıştırabilme	NOUN	-
alıştırabilmek	NOUN	-
alıştırma	NOUN	-
alıştırmak	NOUN	-
alıştırıl	VERB	-
alıştırılma	NOUN	-
alıştırılış	NOUN	-
alıştırış	NOUN	-
alışveriş	NOUN	-
alışık	ADJ	VOICING
alışıklık	NOUN	VOICING
alışıl	VERB	-
alışılabil	VERB	-
alışılabilme	NOUN	-
alışılagel	VERB	-
alışılagelme	NOUN	-
alışıldık	ADJ	-
alışıldık	NOUN	-
alışılma	NOUN	-
alışılmadık	ADJ	-
alışılmamış	ADJ	-
alışılmamışlık	NOUN	VOICING
alışılmış	ADJ	-
alışılmışlık	NOUN	VOICING
alışıver	VERB	-
alışıverme	NOUN	-
alşimi	NOUN	-
alşimist	NOUN	-
am	NOUN	-
ama	CONJ	-
ama	NOUN	-
amabile	ADV	-
amade	ADJ	-
amadelik	NOUN	VOICING
amal	NOUN	-
amalgam	NOUN	-
amalierbaa	NOUN	-
amalı	ADJ	-
amalı	ADV	-
amalı	NOUN	-
aman	INTERJ	-
aman	NOUN	-
amanname	NOUN	-
amansız	ADJ	-
amansızca	ADV	-
amansızca	NOUN	-
amansızcasına	ADV	-
amansızlık	NOUN	VOICING
amanın	INTERJ	-
amasız	ADJ	-
amasız	ADV	-
amasız	NOUN	-
amatör	ADJ	-
amatör	NOUN	-
amatörce	ADJ	-
amatörce	ADV	-
amatörlük	NOUN	VOICING
amazon	NOUN	-
amaç	NOUN	VOICING
amaçla	VERB	-
amaçlama	NOUN	-
amaçlan	VERB	-
amaçlanma	NOUN	-
amaçlaştır	VERB	-
amaçlaştırma	NOUN	-
amaçlı	ADJ	-
amaçlı	NOUN	-
amaçlılık	NOUN	VOICING
amaçsız	ADJ	-
amaçsız	ADV	-
amaçsızca	ADV	-
amaçsızcasına	ADV	-
amaçsızlık	NOUN	VOICING
ambalaj	NOUN	-
ambalajcı	NOUN	-
ambalajcılık	NOUN	VOICING
ambalajla	VERB	-
ambalajlama	NOUN	-
ambalajlan	VERB	-
ambalajlanma	NOUN	-
ambalajlı	ADJ	-
ambalajlı	ADV	-
ambalajsız	ADJ	-
ambalajsız	ADV	-
ambalajsızlık	NOUN	VOICING
ambale	NOUN	-
ambar	NOUN	-
ambarcı	NOUN	-
ambarcılık	NOUN	VOICING
ambargo	NOUN	-
ambarla	VERB	-
ambarlama	NOUN	-
ambarlan	VERB	-
ambarlanma	NOUN	-
ambarlat	VERB	-
ambarlatma	NOUN	-
amber	NOUN	-
amberbaris	NOUN	-
amberbu	NOUN	-
ambiyans	NOUN	-
amblem	NOUN	-
ambulans	NOUN	-
amca	INTERJ	-
amca	NOUN	-
amcacık	NOUN	VOICING
amcalık	NOUN	VOICING
amcazade	NOUN	-
amel	NOUN	-
amele	NOUN	-
amelelik	NOUN	VOICING
ameliyat	NOUN	-
ameliyathane	NOUN	-
ameliyatlı	ADJ	-
ameliye	NOUN	-
amelî	ADJ	-
amelîlik	NOUN	VOICING
amenajman	NOUN	-
amenna	INTERJ	-
amentü	NOUN	-
amerikyum	NOUN	-
ametal	NOUN	-
ametist	NOUN	-
amfi	NOUN	-
amfibi	ADJ	-
amfibi	NOUN	-
amfibik	ADJ	-
amfibol	NOUN	-
amfibyumlar	NOUN	-
amfiteatr	NOUN	-
amfizem	NOUN	-
amfora	NOUN	-
amigo	NOUN	-
amigoluk	NOUN	VOICING
amil	NOUN	-
amilaz	NOUN	-
amillik	NOUN	VOICING
amin	NOUN	-
amip	NOUN	VOICING
amipler	NOUN	-
amipleş	VERB	-
amipleşme	NOUN	-
amipli	ADJ	-
amipli	NOUN	-
amir	ADJ	-
amir	NOUN	-
amiral	NOUN	-
amiralbattı	NOUN	-
amirallik	NOUN	VOICING
amirane	ADV	-
amirce	ADV	-
amiriita	NOUN	-
amirlik	NOUN	VOICING
amirsiz	ADJ	-
amirsizlik	NOUN	VOICING
amit	NOUN	VOICING
amitoz	NOUN	-
amiyane	ADJ	-
amiyane	NOUN	-
amiyanelik	NOUN	VOICING
amma	CONJ	-
amma	NOUN	-
amme	NOUN	-
amnezi	NOUN	-
amniyon	NOUN	-
amonyak	NOUN	VOICING
amonyakla	VERB	-
amonyaklama	NOUN	-
amonyaklı	ADJ	-
amonyum	NOUN	-
amor	NOUN	-
amoralist	ADJ	-
amoralizm	NOUN	-
amorf	ADJ	-
amorf	NOUN	-
amorfluk	NOUN	VOICING
amorti	NOUN	-
amortisman	NOUN	-
amortisör	NOUN	-
amper	NOUN	-
amperlik	ADJ	-
ampermetre	NOUN	-
ampersaat	NOUN	-
amperölçer	NOUN	-
ampir	NOUN	-
ampirik	ADJ	-
ampirik	NOUN	-
ampirist	ADJ	-
ampirizm	NOUN	-
amplifikatör	NOUN	-
ampul	NOUN	VOWEL_DROP
ampütasyon	NOUN	-
amudi	ADJ	-
amudufıkari	NOUN	-
amut	NOUN	VOICING
amyant	NOUN	-
an	NOUN	-
an	VERB	-
ana	ADJ	-
ana	INTERJ	-
ana	NOUN	-
anabil	VERB	-
anabilme	NOUN	-
anabolizma	NOUN	-
anaca	ADV	-
anacık	NOUN	VOICING
anacıl	ADJ	-
anacıllık	NOUN	VOICING
anadut	NOUN	-
anaerki	NOUN	-
anaerkil	ADJ	-
anaerkillik	NOUN	VOICING
anaerobik	ADJ	-
anafilaksi	NOUN	-
anafor	NOUN	-
anaforcu	NOUN	-
anaforculuk	NOUN	VOICING
anafordan	ADV	-
anaforla	VERB	-
anaforlama	NOUN	-
anaforlu	ADJ	-
anagram	NOUN	-
anahtar	ADJ	-
anahtar	NOUN	-
anahtarcı	NOUN	-
anahtarcılık	NOUN	VOICING
anahtarlık	NOUN	VOICING
anakonda	NOUN	-
anakronik	ADJ	-
anakronik	NOUN	-
anakronizm	NOUN	-
anal	ADJ	-
anal	ADV	-
analaştır	VERB	-
analaştırma	NOUN	-
analist	NOUN	-
analistlik	NOUN	VOICING
analitik	ADJ	-
analiz	NOUN	-
analizci	NOUN	-
analizcilik	NOUN	VOICING
analizle	VERB	-
analizleme	NOUN	-
analizör	NOUN	-
analjezi	NOUN	-
analjezik	ADJ	-
analog	ADJ	-
analoji	NOUN	-
analojik	ADJ	-
analı	ADJ	-
analık	NOUN	VOICING
analıkızlı	NOUN	-
anam!	NOUN	-
anamal	NOUN	-
anamalcı	NOUN	-
anamalcılık	NOUN	VOICING
anamnez	NOUN	-
anamnezi	NOUN	-
ananas	NOUN	-
ananasgiller	NOUN	-
ananat	NOUN	-
ananatça	ADV	-
anane	NOUN	-
ananeci	ADJ	-
ananecilik	NOUN	VOICING
ananeleş	VERB	-
ananeleşme	NOUN	-
ananeli	ADJ	-
ananesiz	ADJ	-
ananesizlik	NOUN	VOICING
ananevi	ADJ	-
anaokulu	NOUN	-
anapara	NOUN	-
anapiyesma	NOUN	-
anartri	NOUN	-
anarşi	NOUN	-
anarşik	ADJ	VOICING
anarşist	NOUN	-
anarşistleş	VERB	-
anarşistleşme	NOUN	-
anarşistlik	NOUN	VOICING
anarşizm	NOUN	-
anason	NOUN	-
anasonlu	ADJ	-
anasonsuz	ADJ	-
anasıl	ADV	-
anasır	NOUN	-
anasız	ADJ	-
anasız	ADV	-
anasızlık	NOUN	VOICING
anat	NOUN	-
anatomi	NOUN	-
anatomici	NOUN	-
anatomik	ADJ	-
anatomist	NOUN	-
anavaşya	NOUN	-
anayasa	NOUN	-
anayasacı	ADJ	-
anayasacı	NOUN	-
anayasacılık	NOUN	VOICING
anayasal	ADJ	-
anayasal	NOUN	-
anayasallaş	VERB	-
anayasallaşma	NOUN	-
anayasallaştır	VERB	-
anayasallaştırma	NOUN	-
anayasallık	NOUN	VOICING
anaç	ADJ	VOICING
anaç	NOUN	VOICING
anaçlaş	VERB	-
anaçlaşma	NOUN	-
anaçlık	NOUN	VOICING
anbean	ADV	-
anbean	NOUN	-
anca	ADV	-
anca	NOUN	-
ancak	ADV	-
ancak	CONJ	-
ancak	NOUN	-
ancaklı	ADJ	-
ancaklı	ADV	-
ancaklı	NOUN	-
ancaksız	ADJ	-
ancaksız	ADV	-
ancaksız	NOUN	-
anchorman	NOUN	-
andante	ADV	-
andantino	ADV	-
andaval	ADJ	-
andavallı	ADJ	-
andavallıca	ADJ	-
andavallıca	NOUN	-
andavallık	NOUN	VOICING
andavallılık	NOUN	VOICING
andaç	NOUN	VOICING
andezit	NOUN	-
andropoz	NOUN	-
androsefal	ADJ	-
andık	NOUN	VOICING
andır	VERB	-
andırma	NOUN	-
andırış	NOUN	-
andırış	VERB	-
andırışma	NOUN	-
andız	NOUN	-
andıç	NOUN	VOICING
anekdot	NOUN	-
anele	NOUN	-
anemi	NOUN	-
anemik	ADJ	-
anemometre	NOUN	-
anemon	NOUN	-
aneroit	NOUN	VOICING
anestezi	NOUN	-
anestezik	ADJ	-
anestezist	NOUN	-
anesteziyolog	NOUN	-
anesteziyoloji	NOUN	-
anesteziyolojik	ADJ	-
anevrizma	NOUN	-
angaje	ADJ	-
angajman	NOUN	-
angajmanlı	ADJ	-
angajmansız	ADJ	-
angajmansızlık	NOUN	VOICING
angarya	NOUN	-
angaryacı	NOUN	-
angaryacılık	NOUN	VOICING
angora	ADJ	-
angström	NOUN	-
angudi	ADJ	-
angudi	NOUN	-
angut	NOUN	VOICING
angutlaş	VERB	-
angutlaşma	NOUN	-
angutluk	NOUN	VOICING
angutça	ADV	-
angın	ADJ	-
angıç	NOUN	VOICING
anhidrit	NOUN	-
ani	ADJ	-
ani	ADV	-
ani	NOUN	-
anide	ADV	-
aniden	ADV	-
anif	ADJ	-
anif	ADV	-
anilik	NOUN	VOICING
anilin	NOUN	-
animasyon	NOUN	-
animato	ADV	-
animatör	NOUN	-
animatörlük	NOUN	VOICING
anime	NOUN	-
animizm	NOUN	-
anjanbuman	NOUN	-
anjin	NOUN	-
anjiyo	NOUN	-
anjiyografi	NOUN	-
anjiyoloji	NOUN	-
ankastre	ADJ	-
ankastre	NOUN	-
anket	NOUN	-
anketçi	NOUN	-
anketçilik	NOUN	VOICING
anketör	NOUN	-
anketörlük	NOUN	VOICING
ankiloz	NOUN	-
anksiyete	NOUN	-
anla	VERB	-
anlak	NOUN	VOICING
anlaklı	ADJ	-
anlam	NOUN	-
anlama	NOUN	-
anlamak	NOUN	-
anlamaklık	NOUN	VOICING
anlamamazlık	NOUN	VOICING
anlamazlık	NOUN	VOICING
anlamca	ADV	-
anlamdaş	ADJ	-
anlamdaşlık	NOUN	VOICING
anlamla	VERB	-
anlamlama	NOUN	-
anlamlandır	VERB	-
anlamlandırabil	VERB	-
anlamlandırabilme	NOUN	-
anlamlandırabilmek	NOUN	-
anlamlandırma	NOUN	-
anlamlandırmak	NOUN	-
anlamlandırıl	VERB	-
anlamlandırılabil	VERB	-
anlamlandırılabilme	NOUN	-
anlamlandırılma	NOUN	-
anlamlandırılış	NOUN	-
anlamlı	ADJ	-
anlamlı	NOUN	-
anlamlılık	NOUN	VOICING
anlamsal	ADJ	-
anlamsallık	NOUN	VOICING
anlamsız	ADJ	-
anlamsızca	ADV	-
anlamsızcasına	ADV	-
anlamsızlaş	VERB	-
anlamsızlaşabil	VERB	-
anlamsızlaşabilme	NOUN	-
anlamsızlaşma	NOUN	-
anlamsızlaştır	VERB	-
anlamsızlaştırabil	VERB	-
anlamsızlaştırabilme	NOUN	-
anlamsızlaştırabilmek	NOUN	-
anlamsızlaştırma	NOUN	-
anlamsızlaştırıl	VERB	-
anlamsızlaştırılma	NOUN	-
anlamsızlık	NOUN	VOICING
anlat	VERB	-
anlatabil	VERB	-
anlatabilme	NOUN	-
anlatabilmek	NOUN	-
anlatma	NOUN	-
anlatmak	NOUN	-
anlattır	VERB	-
anlattırma	NOUN	-
anlatı	NOUN	-
anlatıcı	NOUN	-
anlatıcılık	NOUN	VOICING
anlatıl	VERB	-
anlatılabil	VERB	-
anlatılabilme	NOUN	-
anlatılma	NOUN	-
anlatılış	NOUN	-
anlatım	NOUN	-
anlatımcı	NOUN	-
anlatımcılık	NOUN	VOICING
anlatımlı	ADJ	-
anlatımsal	ADJ	-
anlatımsallık	NOUN	VOICING
anlatısal	ADJ	-
anlatısallık	NOUN	VOICING
anlatıver	VERB	-
anlatıverme	NOUN	-
anlatış	NOUN	-
anlayabil	VERB	-
anlayabilme	NOUN	-
anlayabilmek	NOUN	-
anlayalım!	NOUN	-
anlayıver	VERB	-
anlayıverme	NOUN	-
anlayış	NOUN	-
anlayışlı	ADJ	-
anlayışlı	ADV	-
anlayışlı	NOUN	-
anlayışlılık	NOUN	VOICING
anlayışsız	ADJ	-
anlayışsız	NOUN	-
anlayışsızca	ADV	-
anlayışsızcasına	ADV	-
anlayışsızlaş	VERB	-
anlayışsızlaşma	NOUN	-
anlayışsızlık	NOUN	VOICING
anlaş	VERB	-
anlaşabil	VERB	-
anlaşabilme	NOUN	-
anlaşabilmek	NOUN	-
anlaşma	NOUN	-
anlaşmalı	ADJ	-
anlaşmamazlık	NOUN	VOICING
anlaşmasız	ADJ	-
anlaşmasız	ADV	-
anlaşmasızlık	NOUN	VOICING
anlaşmazlık	NOUN	VOICING
anlaştır	VERB	-
anlaştırabil	VERB	-
anlaştırabilme	NOUN	-
anlaştırabilmek	NOUN	-
anlaştırma	NOUN	-
anlaşık	NOUN	VOICING
anlaşıl	VERB	-
anlaşılabil	VERB	-
anlaşılabilme	NOUN	-
anlaşılan	ADV	-
anlaşılma	NOUN	-
anlaşılmak	NOUN	-
anlaşılmamazlık	NOUN	VOICING
anlaşılmaz	ADJ	-
anlaşılmazlık	NOUN	VOICING
anlaşıver	VERB	-
anlaşıverme	NOUN	-
anlık	ADJ	VOICING
anlık	NOUN	VOICING
anlıkçı	ADJ	-
anlıkçılık	NOUN	VOICING
anma	NOUN	-
anmak	NOUN	-
anmalık	NOUN	VOICING
anne	NOUN	-
anneanne	NOUN	-
anneannelik	NOUN	VOICING
annecik	NOUN	VOICING
annelik	NOUN	VOICING
anofel	NOUN	-
anomali	NOUN	-
anonim	ADJ	-
anonim	NOUN	-
anonimleş	VERB	-
anonimleşme	NOUN	-
anonimleştir	VERB	-
anonimleştirme	NOUN	-
anonimlik	NOUN	VOICING
anons	NOUN	-
anonsör	NOUN	-
anorak	NOUN	VOICING
anorganik	ADJ	-
anormal	ADJ	-
anormal	NOUN	-
anormalleş	VERB	-
anormalleşme	NOUN	-
anormalleştir	VERB	-
anormalleştirme	NOUN	-
anormallik	NOUN	VOICING
anot	NOUN	VOICING
ansambl	NOUN	-
ansiklopedi	NOUN	-
ansiklopedici	NOUN	-
ansiklopedicilik	NOUN	VOICING
ansiklopedik	ADJ	-
ansiklopedik	NOUN	-
ansiklopedist	ADJ	-
ansiklopedist	NOUN	-
ansı	VERB	-
ansıma	NOUN	-
ansıt	VERB	-
ansıtma	NOUN	-
ansız	ADJ	-
ansız	ADV	-
ansızın	ADV	-
ant	NOUN	VOICING
antagonist	NOUN	-
antagonizm	NOUN	-
antagonizma	NOUN	-
antant	NOUN	-
antarktik	ADJ	-
antarktik	NOUN	-
antefleksiyon	NOUN	-
anten	NOUN	-
antenli	ADJ	-
antet	NOUN	-
antetli	ADJ	-
antetsiz	ADJ	-
antialerjik	ADJ	VOICING
antialerjik	NOUN	VOICING
antiasit	ADJ	-
antibakteriyel	ADJ	-
antibiyotik	NOUN	VOICING
antidemokratik	ADJ	-
antidemokratiklik	NOUN	VOICING
antidot	NOUN	-
antidumping	NOUN	-
antiemperyalist	ADJ	-
antiemperyalistlik	NOUN	VOICING
antiemperyalizm	NOUN	-
antifriz	NOUN	-
antihijyenik	ADJ	-
antijen	NOUN	-
antik	ADJ	-
antika	ADJ	-
antika	NOUN	-
antikacı	NOUN	-
antikacılık	NOUN	VOICING
antikalaş	VERB	-
antikalaşma	NOUN	-
antikalaşmak	NOUN	-
antikalık	NOUN	VOICING
antikapitalist	ADJ	-
antikapitalistlik	NOUN	VOICING
antikapitalizm	NOUN	-
antikatot	NOUN	VOICING
antikite	NOUN	-
antikomünist	ADJ	-
antikomünistlik	NOUN	VOICING
antikomünizm	NOUN	-
antikor	NOUN	-
antilop	ADJ	VOICING
antilop	NOUN	VOICING
antiloplar	NOUN	-
antimikrobiyal	ADJ	-
antimikrobiyal	NOUN	-
antimon	NOUN	-
antimonlu	ADJ	-
antinomi	NOUN	-
antioksidan	NOUN	-
antiparazit	ADJ	-
antipati	NOUN	-
antipatik	ADJ	-
antipatikleş	VERB	-
antipatikleşme	NOUN	-
antipatikleştir	VERB	-
antipatikleştirme	NOUN	-
antipatiklik	NOUN	VOICING
antipersonel	ADJ	-
antipirin	NOUN	-
antiplak	NOUN	VOICING
antipropaganda	NOUN	-
antisemit	ADJ	-
antisemitik	ADJ	-
antisemitist	ADJ	-
antisemitistlik	NOUN	VOICING
antisemitizm	NOUN	-
antisemitlik	NOUN	VOICING
antisepsi	NOUN	-
antiseptik	ADJ	-
antiseptik	NOUN	-
antiserum	NOUN	-
